617 EAST 96 STREET,11236,3
938 DUMONT AVENUE,11207,3
107 JORALEMON STREET,11201,1
886 ATLANTIC AVENUE,N/A,1
1337 BERGEN STREET,11213,1
625 MILLER AVENUE,11207,2
145 DUPONT STREET,11222,2
651 CENTRAL AVENUE,11207,1
2060 EAST   19 STREET,11229,3
1536 58 STREET,11219,1
31 JEFFERSON STREET,11206,2
1456 CONEY ISLAND AVENUE,11230,1
436 EAST 34 STREET,11203,119
253 62 STREET,11220,1
8873 BAY 16 STREET,11214,2
165 NORWOOD AVENUE,11208,2
837 GREENE AVENUE,11221,4
441 EAST 96 STREET,11212,7
471 IRVING AVENUE,11237,15
303 WYONA STREET,11207,2
304 JEFFERSON STREET,11237,1
586 PARK PLACE,11238,1
2153 SCHENECTADY AVENUE,11234,1
3715 CHURCH AVENUE,11203,42
1420 BROOKLYN AVENUE,11210,9
2514 CORTELYOU ROAD,11226,5
1105 72 STREET,11228,4
200 MESEROLE STREET,11206,2
831 ST JOHNS PLACE,11216,1
1670 66 STREET,11204,1
1536 38 STREET,11218,4
525 HEMLOCK STREET,11208,1
575 5 AVENUE,11215,3
207 KOSCIUSKO STREET,11216,1
1329 50 STREET,11219,12
1325 EAST 19 STREET,N/A,1
902 47 STREET,11219,8
1033 67 STREET,11219,7
609 EAST 96 STREET,11236,2
660 WILLOUGHBY AVENUE,11206,3
658 JAMAICA AVENUE,11208,10
313 MILLER AVENUE,11207,2
1382 FLATBUSH AVENUE,11210,3
3401 FOSTER AVENUE,11203,3
1617 LINCOLN PLACE,11233,1
7002 RIDGE BOULEVARD,N/A,1
1801 CHURCH AVENUE,11226,3
394 EAST 21 STREET,N/A,1
8794 BAY PARKWAY,11214,3
1165 55 STREET,11219,1
875 MONTGOMERY STREET,11213,3
137 EAST 87 STREET,11236,4
981 THOMAS S BOYLAND STREET,11212,2
842A MADISON STREET,11221,10
716 EAST 81 STREET,11236,56
147 EAST 95 STREET,11212,6
2044 EAST   13 STREET,11229,1
794 ROCKAWAY AVENUE,11212,1
1325 PENNSYLVANIA AVENUE,11239,3
717 58 STREET,11220,1
114 COOPER STREET,11207,1
772 42 STREET,11232,2
61 OTSEGO STREET,11231,5
325 CLINTON AVENUE,11205,4
177 7 AVENUE,11215,2
1636 43 STREET,N/A,1
610 FLATBUSH AVENUE,11225,12
539 48 STREET,11220,14
2302 85 STREET,11214,21
2875 WEST 17 STREET,11224,3
412 HALSEY STREET,11233,1
650 EAST 95 STREET,11236,1
364 MONTGOMERY STREET,11225,2
403 ROCKAWAY PARKWAY,11212,3
542 ST MARKS AVENUE,11238,24
645 FRANKLIN AVENUE,11238,2
1125 PUTNAM AVENUE,11221,4
467 MAC DONOUGH STREET,11233,2
649 PROSPECT PLACE,11216,1
1058 WINTHROP AVENUE,11212,1
1559 LINCOLN PLACE,11233,19
413 EAST 4 STREET,11218,1
1107 EAST 73 STREET,11234,1
753 WYONA STREET,11207,2
28 HAWTHORNE STREET,11225,2
807 NOSTRAND AVENUE,11225,12
259 EAST 52 STREET,11203,3
2016 EAST 23 STREET,11229,3
2914 CLARENDON ROAD,11226,3
50 EAST 56 STREET,11203,1
362 EAST 51 STREET,11203,1
1167 EAST 80 STREET,11236,1
5411 CLARENDON ROAD,11203,1
178 EAST 54 STREET,11203,1
144 JEFFERSON STREET,11206,3
591 OCEAN AVENUE,11226,6
923A GATES AVENUE,11221,2
152 ALBANY AVENUE,11213,6
162 LEXINGTON AVENUE,11216,1
156 12 STREET,11215,2
1236 ATLANTIC AVENUE,11216,4
1156 SUTTER AVENUE,11208,1
280 MARION STREET,11233,8
782 NEW JERSEY AVENUE,11207,7
2917 FULTON STREET,11207,2
185A QUINCY STREET,11216,1
219 ATKINS AVENUE,11208,2
2440 EAST 29 STREET,11235,575
173 CLASSON AVENUE,11205,5
72 WILLOUGHBY STREET,11201,1
807 SARATOGA AVENUE,11212,12
18 KIELY PLACE,11208,4
84 MC KINLEY AVENUE,11208,3
541 EAST   52 STREET,11203,1
403 HOWARD AVENUE,11233,5
208A ALBANY AVENUE,11213,2
79 SUNNYSIDE AVENUE,11207,29
535 SHEFFIELD AVENUE,11207,10
364 LINCOLN PLACE,N/A,3
1561 EAST NEW YORK AVENUE,11212,5
395 VERMONT STREET,11207,1
1436 FLATBUSH AVENUE,11210,5
226 PULASKI STREET,11206,8
300 LEFFERTS AVENUE,11225,1
2413 PITKIN AVENUE,11208,22
1515 EAST 95 STREET,11236,6
465 EAST 9 STREET,11218,12
49 PARKVILLE AVENUE,11230,28
8018 6 AVENUE,11209,10
170 EAST 17 STREET,11226,16
578 EAST 17 STREET,11226,33
72 BAY 14 STREET,11214,1
892 GATES AVENUE,11221,1
210 AVENUE N,11230,6
56 LEFFERTS PLACE,11238,1
187 BUFFALO AVENUE,11213,1
940 PROSPECT PLACE,11213,144
253 MONROE STREET,11216,2
351 LEGION STREET,11212,88
63 BAY 37 STREET,11214,1
857 HALSEY STREET,11233,4
474 60 STREET,N/A,1
901 AVENUE H,11230,4
111 WEIRFIELD STREET,11221,6
198 HALL STREET,11205,7
551 48 STREET,11220,1
2913 TILDEN AVENUE,11226,42
5112 2 AVENUE,11232,1
16 DUNNE PLACE,11235,2
596 MADISON STREET,11221,13
1206 NOSTRAND AVENUE,11225,11
706 EASTERN PARKWAY,11213,9
158 BRISTOL STREET,11212,9
788 MADISON STREET,11221,15
25 PLAZA ST WEST,11217,1
101 ST NICHOLAS AVENUE,11237,9
412 2 STREET,11215,3
680 ST MARKS AVENUE,11216,5
1237 NEW YORK AVENUE,11203,2
814 BAY RIDGE AVENUE,11220,1
63 COOPER STREET,11207,50
125 8 AVENUE,11215,1
149 96 STREET,11209,1
964 GREENE AVENUE,11221,2
336 WYONA STREET,11207,10
1198 OCEAN AVENUE,11230,91
2 STODDARD PLACE,11225,544
7308 AVENUE M,11234,8
766 43 STREET,11232,1
2 MONTAGUE STREET,11201,1
138 PENNSYLVANIA AVENUE,11207,1
112 LOUISIANA AVENUE,11207,5
19 BELVEDERE STREET,11206,3
203 MAC DONOUGH STREET,11216,1
481 EAST 52 STREET,11203,18
1736 80 STREET,11214,3
318 6 STREET,11215,2
64 FORBELL STREET,11208,1
260 12 STREET,11215,17
72 BLEECKER STREET,11221,1
421 53 STREET,11220,2
333 GRAHAM AVENUE,11211,1
998 EAST 58 STREET,11234,1
1487 EAST 37 STREET,11234,11
227 SULLIVAN PLACE,11225,64
798 LINDEN BOULEVARD,11203,1
214 BAINBRIDGE STREET,11233,2
212 BAY 31 STREET,11214,1
203 QUINCY STREET,11216,3
542 BEVERLEY ROAD,11218,1
131 JEFFERSON AVENUE,11216,8
410 AVENUE X,11223,14
264 FLATBUSH AVENUE,11217,1
220 KINGSLAND AVENUE,N/A,1
473 CENTRAL AVENUE,11221,10
866 NEW LOTS AVENUE,11208,2
3 ROSE STREET,11236,5
1470 BUSHWICK AVENUE,11207,1
35 OAKLAND PLACE,11226,1
170 WOODRUFF AVENUE,11226,2
641 51 STREET,11220,2
4205 FARRAGUT ROAD,11203,9
5825 5 AVENUE,11220,3
885 EAST   38 STREET,11210,2
6904 18 AVENUE,11204,2
1092 WINTHROP STREET,11212,4
1107 GLENMORE AVENUE,11208,1
2082 PEARSON STREET,11234,2
1644 52 STREET,11204,5
419 AVENUE C,11218,11
244 COURT STREET,11201,1
880 GATES AVENUE,11221,15
2109 UNION STREET,11212,2
455 CRESCENT STREET,11208,2
1258 72 STREET,11228,4
185 HAVEMEYER STREET,11211,1
200 EAST    8 STREET,11218,3
490 NEW JERSEY AVENUE,11207,10
191 SMITH STREET,11201,1
1192 EAST 46 STREET,11234,1
2032 EAST 60 STREET,11234,3
71 EAST 89 STREET,11236,1
919 UTICA AVENUE,N/A,1
127 MC KINLEY AVENUE,11208,10
276 AUTUMN AVENUE,11208,1
2140 UNION STREET,11212,10
20 STAGG STREET,11206,3
627 EAST 35 STREET,11203,15
118 FT GREENE PLACE,11217,26
54 ROGERS AVENUE,11216,2
98 SACKMAN STREET,11233,2
460 41 STREET,11232,1
1218 EAST 54 STREET,11234,1
677 LINWOOD STREET,11208,14
703 NOSTRAND AVENUE,11216,9
2317 MERMAID AVENUE,N/A,2
812 CROWN STREET,11213,16
563 EMPIRE BOULEVARD,11225,1
1131 PRESIDENT STREET,N/A,1
1066 HERKIMER STREET,11233,1
165 NICHOLS AVENUE,11208,1
2521 AVENUE D,11226,2
360 61 STREET,11220,43
291 LINCOLN ROAD,11225,1
201 PALMETTO STREET,11221,1
99 CLAY STREET,11222,1
720 LORIMER STREET,11211,3
1021 DECATUR STREET,11207,1
47 MAC DONOUGH STREET,11216,10
452 ATLANTIC AVENUE,11217,1
558 EAST 93 STREET,11236,9
226 LEFFERTS PLACE,11238,4
586 LINCOLN PLACE,11216,2
7701 RIDGE BOULEVARD,11209,1
3015 BRIGHTON 3 STREET,11235,1
10 PIERREPONT STREET,11201,1
236A SPENCER STREET,11205,1
227 ELDERT STREET,11207,1
633 WILSON AVENUE,11207,12
8801 17 AVENUE,11214,1
255 EVERGREEN AVENUE,11221,4
805 DITMAS AVENUE,11218,5
334 EASTERN PARKWAY,11225,18
351 EAST 28 STREET,11226,1
3029 BRIGHTON 12 STREET,11235,5
34 PAERDEGAT 7 STREET,11236,2
2185 PACIFIC STREET,11233,5
594 POWELL STREET,11212,1
1304 LINCOLN PLACE,11213,1
335 GRAND STREET,11211,2
1515 ST JOHNS PLACE,N/A,1
222 SOUTH 2 STREET,11211,1
191 WYCKOFF AVENUE,11237,2
168 ASHFORD STREET,11207,1
1802 STILLWELL AVENUE,11223,2
79 EAST 37 STREET,11203,2
26 ABBEY COURT,11229,3
2525 EAST 11 STREET,11235,1
9011 AVENUE L,11236,2
6701 NEW UTRECHT AVENUE,11219,2
2121 WEST STREET,11223,2
1300 ALBEMARLE ROAD,11226,1
666 FLUSHING AVENUE,11206,2
50 MAC DONOUGH STREET,11216,3
1015 56 STREET,11219,8
583 79 STREET,11209,4
1923 BAY RIDGE PARKWAY,11204,3
427 82 STREET,11209,16
907 51 STREET,11219,3
599 RUTLAND ROAD,11203,1
1205 JEFFERSON AVENUE,11221,7
120 SOUTH    1 STREET,11249,1
360 EAST   31 STREET,11226,3
422 DITMAS AVENUE,11218,3
868 DE KALB AVENUE,11221,5
10 BELMONT AVENUE,11212,1
323 LENOX ROAD,11226,5
103 HAVEMEYER STREET,11211,38
50 CLARA STREET,11218,5
59 EAST   21 STREET,11226,4
9323 FLATLANDS AVENUE,11236,2
4911 5 AVENUE,11220,1
1215 AVENUE N,11230,18
1155 WILLMOHR STREET,11212,10
270 BAINBRIDGE STREET,11233,2
1494 FLATBUSH AVENUE,11210,4
978 EAST 43 STREET,11210,2
450 BRISTOL STREET,11212,1
362 EVERGREEN AVENUE,11221,1
2121 77 STREET,N/A,1
1247 EASTERN PARKWAY,11213,1
1278 85 STREET,11228,1
50 BEDFORD AVENUE,11249,1
1386 EAST 98 STREET,11236,1
958 41 STREET,11219,1
326 THROOP AVENUE,11206,13
4548 BEDFORD AVENUE,11235,5
518 EAST 51 STREET,11203,14
290 5 AVENUE,11215,5
1150 OCEAN AVENUE,11230,69
1633 EAST   32 STREET,11234,4
100 MANHATTAN AVENUE,11206,1
3214 MERMAID AVENUE,11224,1
465 EAST    9 STREET,11218,4
740 CLARKSON AVENUE,11203,13
2114 WEST 8 STREET,11223,1
375 SUMPTER STREET,N/A,3
1098 BUSHWICK AVENUE,11221,3
1807 CHURCH AVENUE,11226,15
188 WARWICK STREET,11207,1
812 HALSEY STREET,11233,2
4105 NEW UTRECHT AVENUE,11219,4
113 UNION STREET,11231,1
130 SHEPHERD AVENUE,11208,2
626 LINCOLN PLACE,11216,5
1005 EAST 86 STREET,11236,1
431 DECATUR STREET,11233,3
548 EAST 93 STREET,11236,1
1352 HERKIMER STREET,11233,2
635A LEXINGTON AVENUE,N/A,1
1854 PROSPECT PLACE,11233,11
645 CENTRAL AVENUE,11207,2
1710 CATON AVENUE,11226,141
1014 45 STREET,N/A,1
1487 NOSTRAND AVENUE,N/A,1
2832 FULTON STREET,11207,2
1430 FLATBUSH AVENUE,11210,2
901 56 STREET,11219,1
1058 HERKIMER STREET,N/A,1
1713 EAST    8 STREET,11223,1
455 JEROME STREET,11207,3
331 73 STREET,11209,2
2955 NOSTRAND AVENUE,11229,1
931 GRAND STREET,11211,3
3 EAST 98 STREET,11212,1
1424 AVENUE J,11230,1
6905 13 AVENUE,11228,2
50 SHEFFIELD AVENUE,11207,4
185 HERZL STREET,11212,1
1601 65 STREET,11204,13
115 EAST 96 STREET,11212,9
13 ROOSEVELT PLACE,11233,2
1453 PROSPECT PLACE,11213,31
352 EAST 8 STREET,11218,30
5 STEWART STREET,11207,4
981 57 STREET,11219,1
638 JEROME STREET,11207,4
676 EAST 3 STREET,11218,4
434 ROGERS AVENUE,11225,4
21 GARFIELD PLACE,11215,1
355 MC DONALD AVENUE,11218,8
3031 BRIGHTON 4 STREET,11235,1
6005 5 AVENUE,11220,9
1709 FOSTER AVENUE,11230,1
116 30 STREET,11232,2
592 OSBORN STREET,N/A,1
41 HALSEY STREET,11216,3
221 AVENUE S,N/A,1
2111 BEEKMAN PLACE,11225,16
212 PROSPECT PARK WEST,11215,9
1340 66 STREET,11219,3
399 CENTRAL AVENUE,11221,1
460 EAST 25 STREET,11226,1
512 MORGAN AVENUE,11222,1
639 EASTERN PARKWAY,11213,8
289 VERMONT STREET,11207,1
1414 82 STREET,11228,1
365 EAST 21 STREET,11226,17
98 BEDFORD AVENUE,11249,1
1040 WILLMOHR STREET,11212,8
13 SUYDAM PLACE,11233,1
1903 PACIFIC STREET,11233,15
1009 EAST 54 STREET,11234,1
162 92 STREET,11209,1
1042 50 STREET,11219,4
395 HERZL STREET,11212,5
1482 BROOKLYN AVENUE,11210,1
222 ESSEX STREET,11208,23
723 EAST 5 STREET,11218,17
873 EAST   17 STREET,11230,2
341 SOUTH 4 STREET,11211,2
186 BAY RIDGE AVENUE,11220,1
56 FORT GREENE PLACE,11217,1
135 AVENUE P,11204,12
61 CHESTER STREET,11212,1
2139 PACIFIC STREET,11233,1
1068 REMSEN AVENUE,11236,1
1060 DECATUR STREET,11207,1
598 BRADFORD STREET,11207,1
1353 NEW YORK AVENUE,11203,2
98 HILL STREET,11208,1
497 LINDEN BOULEVARD,11203,4
139 GRAFTON STREET,11212,5
2262 STRAUSS STREET,11212,20
656 MILLER AVENUE,11207,1
953 EAST 100 STREET,11236,1
399 SUYDAM STREET,11237,2
69 QUAY STREET,11222,1
578 WILLIAMS AVENUE,11207,5
243 EAST   51 STREET,11203,1
3033 BRIGHTON 14 STREET,11235,14
156 EAST 54 STREET,11203,14
433 COLUMBIA STREET,11231,1
146 AVENUE O,11204,5
431 HERZL STREET,11212,1
98 MALCOLM X BOULEVARD,11221,1
410 GRAND AVENUE,11238,11
5202 FT HAMILTON PARKWAY,11219,1
655 BARBEY STREET,11207,1
468 BAINBRIDGE STREET,11233,3
1029 STERLING PLACE,11213,1
716 KNICKERBOCKER AVENUE,N/A,2
306 EAST   92 STREET,11212,1
357 LEONARD STREET,11211,1
173 BUFFALO AVENUE,11213,16
3234 NOSTRAND AVENUE,11229,2
427 16 STREET,11215,3
1475 GENEVA LOOP,11239,11
1200 39 STREET,11218,1
945 AVENUE J,11230,2
224 BAY 34 STREET,11214,1
1513 DE KALB AVENUE,11237,14
4520 AVENUE J,11234,1
560 KOSCIUSKO STREET,11221,1
1797 FLATBUSH AVENUE,11210,30
2226 WEST 6 STREET,11223,1
744 MAC DONOUGH STREET,11233,5
1700 BEDFORD AVENUE,11225,113
783 CONEY ISLAND AVENUE,11218,6
1504 PARK PLACE,11213,2
264 CORNELIA STREET,11221,1
570 ATLANTIC AVENUE,11217,1
990 PRESIDENT STREET,N/A,1
223 EAST 38 STREET,11203,1
116 TAPSCOTT STREET,11212,3
33 KENILWORTH PLACE,11210,3
288 VERMONT STREET,11207,1
580 EAST 87 STREET,11236,2
725 MILLER AVENUE,11207,6
23 EAST 17 STREET,11226,1
267 SOUTH    2 STREET,11211,15
529 COURT STREET,11231,2
618 PARK PLACE,11238,30
2121 82 STREET,11214,142
444 PUTNAM AVENUE,11221,1
736 WYONA STREET,11207,1
3391 12 AVENUE,11218,1
273 EAST 2 STREET,11218,1
3841 18 AVENUE,11218,75
1550 EAST 19 STREET,11230,1
2034 CROPSEY AVENUE,11214,11
8301 BAY PARKWAY,11214,22
1540 KIMBALL STREET,11234,7
250 OCEAN PARKWAY,11218,14
339 ELLERY STREET,11206,1
2798 BRIGHTON 8 STREET,11235,1
751 TROY AVENUE,11203,23
639 4 AVENUE,11232,3
2095 OCEAN AVENUE,11230,1
115 VAN BRUNT STREET,11231,53
1162 EAST 99 STREET,11236,1
185 ERASMUS STREET,11226,275
1416 PUTNAM AVENUE,11237,13
450 EAST    5 STREET,11218,1
44 HICKS STREET,11201,3
14 CORNELIA STREET,N/A,1
2017 76 STREET,11214,5
468 EAST 93 STREET,11212,1
352 94 STREET,11209,1
549 KOSCIUSKO STREET,11221,3
70 SOUTH ELLIOTT PLACE,11217,2
82 VERMONT STREET,11207,22
2630 ATLANTIC AVENUE,11207,1
2022 EAST 60 STREET,11234,1
539 GREENE AVENUE,11216,5
219 27 STREET,11232,1
1086 CONEY ISLAND AVENUE,11230,1
1338 BERGEN STREET,11213,12
23 GARDEN PLACE,11201,1
111 ATLANTIC AVENUE,11201,1
878 GREENE AVENUE,11221,7
252 MENAHAN STREET,11237,1
618 80 STREET,11209,3
1531 68 STREET,11219,3
298 10 STREET,11215,28
1805 STUART STREET,11229,5
900 HART STREET,11237,4
963 EAST  101 STREET,11236,1
1202 AVENUE K,11230,10
6220 10 AVENUE,11219,1
5224 BEVERLY ROAD,11203,3
736 46 STREET,11220,3
1206 EAST 34 STREET,11210,5
126 NEW YORK AVENUE,11216,13
290 WILLOUGHBY AVENUE,11205,1
9908 AVENUE L,11236,1
138 BAY 49 STREET,11214,13
982 MYRTLE AVENUE,N/A,1
198 HOYT STREET,11217,4
423 MARCUS GARVEY BOULEVARD,N/A,1
165 CENTRAL AVENUE,11221,1
402 EAST 48 STREET,11203,1
8105 4 AVENUE,11209,3
14 POWERS STREET,11211,1
266 EAST 34 STREET,11203,1
11 CARROLL STREET,11231,1
209 EAST 16 STREET,11226,17
238 LAKE STREET,11223,3
310 EAST 91 STREET,11212,1
1067 EASTERN PARKWAY,11213,1
346 41 STREET,11232,1
355 16 STREET,11215,8
707 VAN SICLEN AVENUE,11207,1
245 HULL STREET,11233,7
1028 NEW YORK AVENUE,11203,30
272 GLENMORE AVENUE,11207,10
535 PARKSIDE AVENUE,11226,75
2746 BRIGHTON 8 STREET,11235,4
226 QUINCY STREET,11216,1
78 SOUTH 4 STREET,11249,3
261 KOSCIUSKO STREET,N/A,1
2660 EAST 24 STREET,11235,1
2213 BATH AVENUE,11214,11
676 HOWARD AVENUE,11212,3
1076 DE KALB AVENUE,11221,1
3440 FULTON STREET,11208,3
135 OCEAN AVENUE,11225,31
107 VERNON AVENUE,11206,1
4902 6 AVENUE,11220,4
1488 DE KALB AVENUE,N/A,1
4217 16 AVENUE,11204,2
155 CHESTER STREET,11212,1
1149 BLAKE AVENUE,11208,1
353 58 STREET,11220,7
9422 AVENUE A,11236,1
685 RALPH AVENUE,11212,4
11 HALSEY STREET,11216,21
525 55 STREET,11220,1
343 96 STREET,11209,2
556 BRISTOL STREET,11212,2
360 SNEDIKER AVENUE,11207,5
341 EAST 26 STREET,11226,1
2340 EAST 14 STREET,11229,3
620 HOWARD AVENUE,11212,1
430 EAST    8 STREET,11218,22
694 NEW LOTS AVENUE,11207,6
1550 BATH AVENUE,11228,2
192 HIGHLAND PLACE,11208,1
9 BRIGHTON 1 COURT,11235,6
1409 EAST 98 STREET,11236,2
381 PROSPECT AVENUE,11215,6
2182 ATLANTIC AVENUE,11233,33
1042 BROOKLYN AVENUE,11203,1
141 NORTH 11 STREET,11249,6
547 MACON STREET,11233,6
484 60 STREET,11220,10
22 WOODBINE STREET,11221,2
265 AMBOY STREET,11212,2
2 WEBSTER AVENUE,11230,1
816 EAST 14 STREET,11230,11
559 49 STREET,11220,1
26 BAY 25 STREET,11214,26
1601 AVENUE I,N/A,1
614 RIVERDALE AVENUE,11207,2
1009 BARBEY STREET,11207,4
401 HERKIMER STREET,11213,1
304 STANHOPE STREET,11237,3
583 GREENE AVENUE,11216,4
112 RYDER AVENUE,11230,2
1275 ST JOHNS PLACE,11213,3
1601 QUENTIN ROAD,11229,1
568 ST MARKS AVENUE,11216,17
8831 BAY PARKWAY,N/A,4
228 BAY 35 STREET,11214,2
1101 BUSHWICK AVENUE,11221,14
68 BRIGHTON COURT,11235,1
124 INDIA STREET,11222,1
543 BEDFORD AVENUE,11211,1
616 EAST 17 STREET,N/A,1
2741 PITKIN AVENUE,11208,2
13 NEWEL STREET,11222,1
884 BUSHWICK AVENUE,11221,6
327 EAST   92 STREET,11212,48
369 HOWARD AVENUE,11233,3
2146 ATLANTIC AVENUE,11233,7
286 EASTERN PARKWAY,11225,103
655 NEW LOTS AVENUE,11207,1
314 TROUTMAN STREET,11237,6
118 MARCUS GARVEY BOULEVARD,11206,4
285 AUTUMN AVENUE,11208,1
1579 STERLING PLACE,11213,19
1137 EAST 83 STREET,11236,26
1415 70 STREET,11228,2
1877 OCEAN AVENUE,11230,7
264 DEVOE STREET,11211,1
1132 EAST 53 STREET,11234,3
1780 WEST 3 STREET,11223,1
512 STONE AVENUE,11212,1
1055 BEDFORD AVENUE,11216,4
46 ROCHESTER AVENUE,11233,1
109 EAST 96 STREET,11212,25
1750 EAST   14 STREET,11229,1
1959 FLATBUSH AVENUE,11234,1
430 13 STREET,11215,2
439 9 STREET,11215,5
735 41 STREET,11232,5
47 WOLCOTT STREET,11231,1
1201 AVENUE K,11230,8
1563 EAST 56 STREET,11234,2
3706 FLATLANDS AVENUE,11234,2
27 MONTGOMERY PLACE,11215,3
155 ROSS STREET,11211,2
285 KOSCIUSKO STREET,11221,1
1886 EASTERN PARKWAY EXTENSION,11233,12
118 STANHOPE STREET,11221,1
67 MAC DOUGAL STREET,11233,1
1131 BLAKE AVENUE,11208,2
293 TROUTMAN STREET,11237,3
829 NOSTRAND AVENUE,11225,6
1208 HANCOCK STREET,11221,1
1502 CORTELYOU ROAD,11226,3
3380 NOSTRAND AVENUE,11229,45
340 CROWN STREET,11225,12
309 JEFFERSON STREET,11237,2
1200 NOSTRAND AVENUE,11225,1
1645 PACIFIC STREET,11213,3
738 ST MARKS AVENUE,N/A,1
33 LOTT AVENUE,11212,3
289 EAST 95 STREET,11212,5
662 MILLER AVENUE,11207,3
1564 BATH AVENUE,11228,2
425 WASHINGTON AVENUE,11238,6
10 BRIGHTON 3 PLACE,11235,1
2051 HENDRICKSON STREET,11234,1
116 BOND STREET,11217,1
79 BERRY STREET,11249,7
4512 SNYDER AVENUE,11203,1
1310 EAST 37 STREET,11210,7
144 NASSAU AVENUE,11222,1
3310 NOSTRAND AVENUE,11229,36
1212 NEWKIRK AVENUE,11230,38
22 CLARKSON AVENUE,N/A,1
385 UNION STREET,11231,2
567 MIDWOOD STREET,11203,1
913 SARATOGA AVENUE,11212,5
3994 NOSTRAND AVENUE,11235,2
838 42 STREET,11232,8
135 EAST 58 STREET,11203,7
394 RUTLAND ROAD,11225,56
188 SOUTH 3 STREET,11211,56
1014 EASTERN PARKWAY,N/A,6
265 74 STREET,11209,5
1044 FLUSHING AVENUE,11237,23
691 EAST 22 STREET,11210,1
235 EAST 2 STREET,11218,22
5310 8 AVENUE,11220,1
1143 BLAKE AVENUE,11208,15
477 BAINBRIDGE STREET,11233,7
795 DE KALB AVENUE,11221,7
174 ATKINS AVENUE,11208,6
396A MONROE STREET,11221,2
1149 EAST 92 STREET,11236,1
181 PATCHEN AVENUE,11233,6
407 MONTAUK AVENUE,11208,11
149 MARINE AVENUE,11209,3
258 HANCOCK STREET,11216,1
535 SUTTER AVENUE,11207,3
244 HOYT STREET,11217,1
193 QUENTIN ROAD,11223,14
60 ASHFORD STREET,11207,1
186 FRANKLIN STREET,11222,23
490 EAST   95 STREET,11212,2
974 DAHILL ROAD,11204,2
2840 WEST 36 STREET,11224,3
492 WARREN STREET,11217,10
602 HEGEMAN AVENUE,11207,1
4920 7 AVENUE,11220,1
203 EAST 38 STREET,11203,2
101 PATCHEN AVENUE,11221,4
1035 EAST 95 STREET,11236,1
110 AVENUE S,11223,33
200 EAST 39 STREET,N/A,1
400 COZINE AVENUE,11207,3
324 49 STREET,11220,1
8815 23 AVENUE,11214,22
1595 ST MARKS AVENUE,11233,2
75 EAST 94 STREET,11212,6
1325 EASTERN PARKWAY,11233,62
138 ST NICHOLAS AVENUE,N/A,1
1928 OCEAN AVENUE,11230,15
1076 CLARKSON AVENUE,N/A,1
7306 6 AVENUE,11209,1
1054 41 STREET,11219,3
1604 PACIFIC STREET,11213,1
2158 DEAN STREET,11233,90
543 17 STREET,11215,1
9415 AVENUE B,11236,2
346 MARCUS GARVEY BOULEVARD,11221,8
22 MARTENSE STREET,11226,33
527 EAST 5 STREET,11218,45
1278 EAST 85 STREET,11236,4
211 96 STREET,11209,1
514 4 AVENUE,11215,4
77 78 STREET,11209,1
274 MALCOLM X BOULEVARD,11233,14
1439 NOSTRAND AVENUE,11226,2
642 WILLOUGHBY AVENUE,11206,7
1201 8 AVENUE,11215,19
429 DE WITT AVENUE,11207,7
705 MADISON STREET,11221,1
100 SOUTH 4 STREET,11211,1
453 LEXINGTON AVENUE,11221,7
327 STERLING PLACE,11238,2
179 EAST 54 STREET,11203,5
668 BROADWAY,11206,2
15 IRVING PLACE,11238,6
583 EAST 86 STREET,11236,1
1266 EAST 70 STREET,11234,2
839 EAST 55 STREET,11234,1
9427 KINGS HIGHWAY,11212,63
759 46 STREET,11220,7
55 OCEANA DRIVE EAST,11235,3
1313 AVENUE Z,11235,1
137 NEVINS STREET,11217,3
1615 QUENTIN ROAD,11229,5
4551 AVENUE D,11203,1
1301 PARK PLACE,11213,2
559 EAST 49 STREET,11203,5
916 THOMAS S BOYLAND STREET,11212,7
9624 KINGS HIGHWAY,11212,4
238 METROPOLITAN AVENUE,11211,16
463 AVENUE P,11223,27
163 HULL STREET,11233,7
1247 FLATBUSH AVENUE,11226,1
162 SOUTH    1 STREET,11211,1
29 EAST 2 STREET,11218,1
1566 GREENE AVENUE,11237,3
1668 CARROLL STREET,11213,5
503 RIDGEWOOD AVENUE,11208,9
329 SOUTH 4 STREET,11211,7
229 CENTRAL AVENUE,11221,38
5814 8 AVENUE,11220,2
1958 EAST 9 STREET,11223,2
29 LESTER COURT,11229,1
249 VERNON AVENUE,11206,1
114 HOPKINSON AVENUE,11233,2
2970 WEST 24 STREET,11224,149
1045 WILLMOHR STREET,11212,1
631 HALSEY STREET,11233,8
866 KNICKERBOCKER AVENUE,11207,1
3411 FARRAGUT ROAD,11210,4
114 NORTH 8 STREET,11211,6
910 EAST 84 STREET,11236,5
1115 CLARKSON AVENUE,11212,7
702 DECATUR STREET,11233,8
3523 AVENUE I,11210,4
1237 FLATBUSH AVENUE,11226,1
945 45 STREET,11219,4
30 OCEAN PARKWAY,11218,2
2135 HOMECREST AVENUE,11229,5
112 SCHAEFER STREET,11207,1
1011 HEGEMAN AVENUE,11208,1
2249 EAST 21 STREET,11229,10
344 STANHOPE STREET,11237,1
1575 CONEY ISLAND AVENUE,11230,6
1737 72 STREET,11204,1
100 EAST 39 STREET,11203,2
247 FROST STREET,11211,1
2964 BRIGHTON   12 STREET,11235,2
271 SULLIVAN PLACE,11225,50
2776 PITKIN AVENUE,11208,10
901 DE KALB AVENUE,11221,3
7801 13 AVENUE,11228,3
201 DITMAS AVENUE,11218,22
